,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,method,param_C,param_alpha,param_bootstrap,param_criterion,param_kernel,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_iter,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
6,0.08389153480529785,0.00038738250732421874,0.61,1.0,4v1_T,,,,,,0.05,1,log2,,10,500,,,"{'max_depth': 1, 'n_estimators': 500, 'learning_rate': 0.05, 'max_features': 'log2', 'min_samples_split': 10}",8,0.65,1.0,0.7,1.0,0.6,1.0,0.5,1.0,0.6,1.0,0.003466441573627435,8.3053261747317e-05,0.066332495807108,0.0
7,0.02254948616027832,0.0002899169921875,0.42,0.55,4v1_T,,,,,,0.001,8,log2,,10,50,,,"{'max_depth': 8, 'n_estimators': 50, 'learning_rate': 0.001, 'max_features': 'log2', 'min_samples_split': 10}",43,0.6,0.525,0.2,0.625,0.6,0.525,0.2,0.525,0.5,0.55,0.000502964109451104,1.337526103815305e-05,0.18330302779823357,0.03872983346207416
8,0.07280178070068359,0.00040378570556640623,0.57,1.0,4v1_T,,,,,,0.01,8,log2,,4,100,,,"{'max_depth': 8, 'n_estimators': 100, 'learning_rate': 0.01, 'max_features': 'log2', 'min_samples_split': 4}",25,0.7,1.0,0.55,1.0,0.55,1.0,0.55,1.0,0.5,1.0,0.001197783320155339,1.5552203091185907e-05,0.06782329983125267,0.0
9,0.05322022438049316,0.00033941268920898435,0.43,0.8375,4v1_T,,,,,,0.001,10,log2,,8,100,,,"{'max_depth': 10, 'n_estimators': 100, 'learning_rate': 0.001, 'max_features': 'log2', 'min_samples_split': 8}",42,0.6,1.0,0.2,0.625,0.65,1.0,0.2,1.0,0.5,0.5625,0.00046461243118137613,1.5455409683138193e-05,0.19390719429665315,0.2
10,0.016805362701416016,0.0002810955047607422,0.56,1.0,4v1_T,,,,,,1.0,1,sqrt,,7,100,,,"{'max_depth': 1, 'n_estimators': 100, 'learning_rate': 1.0, 'max_features': 'sqrt', 'min_samples_split': 7}",28,0.65,1.0,0.7,1.0,0.45,1.0,0.4,1.0,0.6,1.0,0.00012174180277511922,3.349182815350779e-05,0.11575836902790224,0.0
11,0.008694267272949219,0.00026578903198242186,0.59,0.8724999999999999,4v1_T,,,,,,0.05,1,sqrt,,7,50,,,"{'max_depth': 1, 'n_estimators': 50, 'learning_rate': 0.05, 'max_features': 'sqrt', 'min_samples_split': 7}",18,0.8,0.9,0.5,0.7875,0.55,0.95,0.45,0.925,0.65,0.8,5.356403297580762e-05,1.7108688650656146e-05,0.12409673645990857,0.066332495807108
12,0.4598121166229248,0.0011577606201171875,0.44,0.8275,4v1_T,,,,,,0.0001,5,sqrt,,4,1000,,,"{'max_depth': 5, 'n_estimators': 1000, 'learning_rate': 0.0001, 'max_features': 'sqrt', 'min_samples_split': 4}",41,0.6,0.9875,0.2,0.625,0.7,0.9875,0.2,0.9875,0.5,0.55,0.00922761197587046,8.58459194232802e-05,0.20591260281974,0.19738920943151883
13,0.06004018783569336,0.0003785610198974609,0.53,1.0,4v1_T,,,,,,0.005,7,sqrt,,5,100,,,"{'max_depth': 7, 'n_estimators': 100, 'learning_rate': 0.005, 'max_features': 'sqrt', 'min_samples_split': 5}",35,0.65,1.0,0.4,1.0,0.55,1.0,0.5,1.0,0.55,1.0,0.0015295824048538107,2.3236407309532957e-05,0.08124038404635961,0.0
14,0.19463496208190917,0.0005710124969482422,0.59,1.0,4v1_T,,,,,,0.05,3,sqrt,,6,1000,,,"{'max_depth': 3, 'n_estimators': 1000, 'learning_rate': 0.05, 'max_features': 'sqrt', 'min_samples_split': 6}",18,0.65,1.0,0.65,1.0,0.5,1.0,0.55,1.0,0.6,1.0,0.0039404052935127195,6.028719154673338e-05,0.05830951894845301,0.0
15,0.10766820907592774,0.0004366397857666016,0.62,0.9775,4v1_T,,,,,,0.005,2,log2,,9,500,,,"{'max_depth': 2, 'n_estimators': 500, 'learning_rate': 0.005, 'max_features': 'log2', 'min_samples_split': 9}",4,0.75,1.0,0.6,0.9375,0.55,0.9875,0.55,1.0,0.65,0.9625,0.003434036223881924,4.832612272501335e-05,0.07483314773547882,0.024238399287081647
16,0.02795119285583496,0.0003085136413574219,0.57,1.0,4v1_T,,,,,,0.1,3,sqrt,,4,100,,,"{'max_depth': 3, 'n_estimators': 100, 'learning_rate': 0.1, 'max_features': 'sqrt', 'min_samples_split': 4}",25,0.65,1.0,0.65,1.0,0.45,1.0,0.5,1.0,0.6,1.0,0.0003256234822689173,8.195497771699456e-06,0.08124038404635961,0.0
17,0.35010857582092286,0.0009135246276855469,0.61,1.0,4v1_T,,,,,,0.005,4,log2,,6,1000,,,"{'max_depth': 4, 'n_estimators': 1000, 'learning_rate': 0.005, 'max_features': 'log2', 'min_samples_split': 6}",8,0.75,1.0,0.65,1.0,0.45,1.0,0.55,1.0,0.65,1.0,0.007902828640659679,4.869966633867939e-05,0.10198039027185568,0.0
18,0.015087318420410157,0.00027751922607421875,0.58,1.0,4v1_T,,,,,,0.5,10,log2,,6,50,,,"{'max_depth': 10, 'n_estimators': 50, 'learning_rate': 0.5, 'max_features': 'log2', 'min_samples_split': 6}",20,0.65,1.0,0.65,1.0,0.5,1.0,0.55,1.0,0.55,1.0,0.00038796326277132565,1.2895778620121389e-05,0.06,0.0
19,0.05302882194519043,0.0004474639892578125,0.42,0.5525,4v1_T,,,,,,0.0005,8,sqrt,,7,100,,,"{'max_depth': 8, 'n_estimators': 100, 'learning_rate': 0.0005, 'max_features': 'sqrt', 'min_samples_split': 7}",43,0.6,0.525,0.2,0.625,0.6,0.5375,0.2,0.525,0.5,0.55,0.00041888783291116853,4.390202193039249e-05,0.18330302779823357,0.03741657386773941
20,0.47160921096801756,0.0014125823974609375,0.62,1.0,4v1_T,,,,,,0.01,9,sqrt,,8,1000,,,"{'max_depth': 9, 'n_estimators': 1000, 'learning_rate': 0.01, 'max_features': 'sqrt', 'min_samples_split': 8}",4,0.75,1.0,0.6,1.0,0.5,1.0,0.6,1.0,0.65,1.0,0.006348995811879614,9.895530311048459e-05,0.08124038404635961,0.0
21,0.23103809356689453,0.0007819175720214844,0.55,0.9974999999999999,4v1_T,,,,,,0.001,6,sqrt,,8,500,,,"{'max_depth': 6, 'n_estimators': 500, 'learning_rate': 0.001, 'max_features': 'sqrt', 'min_samples_split': 8}",30,0.75,1.0,0.45,0.9875,0.55,1.0,0.4,1.0,0.6,1.0,0.0046883697731356,5.8475207765394283e-05,0.1224744871391589,0.004999999999999982
22,0.18154006004333495,0.00059051513671875,0.63,1.0,4v1_T,,,,,,0.005,4,sqrt,,5,500,,,"{'max_depth': 4, 'n_estimators': 500, 'learning_rate': 0.005, 'max_features': 'sqrt', 'min_samples_split': 5}",2,0.75,1.0,0.65,1.0,0.55,1.0,0.55,1.0,0.65,1.0,0.00262337440716775,2.1261483934469566e-05,0.0748331477354788,0.0
23,0.03773484230041504,0.00032224655151367185,0.55,1.0,4v1_T,,,,,,0.01,10,log2,,4,50,,,"{'max_depth': 10, 'n_estimators': 50, 'learning_rate': 0.01, 'max_features': 'log2', 'min_samples_split': 4}",30,0.8,1.0,0.45,1.0,0.45,1.0,0.45,1.0,0.6,1.0,0.0007830557412356632,1.120476008813821e-05,0.13784048752090222,0.0
24,0.0776829719543457,0.0003900051116943359,0.61,1.0,4v1_T,,,,,,0.05,10,sqrt,,4,100,,,"{'max_depth': 10, 'n_estimators': 100, 'learning_rate': 0.05, 'max_features': 'sqrt', 'min_samples_split': 4}",8,0.75,1.0,0.6,1.0,0.55,1.0,0.5,1.0,0.65,1.0,0.0014027468894528582,9.821456514694589e-06,0.08602325267042626,0.0
25,0.05453495979309082,0.00035467147827148435,0.6,1.0,4v1_T,,,,,,0.1,7,log2,,3,100,,,"{'max_depth': 7, 'n_estimators': 100, 'learning_rate': 0.1, 'max_features': 'log2', 'min_samples_split': 3}",14,0.65,1.0,0.6,1.0,0.5,1.0,0.6,1.0,0.65,1.0,0.0009455442353442436,2.2591012747392732e-05,0.05477225575051662,0.0
26,0.010662651062011719,0.0002414226531982422,0.58,1.0,4v1_T,,,,,,1.0,4,sqrt,,6,50,,,"{'max_depth': 4, 'n_estimators': 50, 'learning_rate': 1.0, 'max_features': 'sqrt', 'min_samples_split': 6}",20,0.6,1.0,0.55,1.0,0.7,1.0,0.6,1.0,0.45,1.0,0.00018843543885767094,9.506415783125994e-06,0.08124038404635958,0.0
27,0.2809905052185059,0.0008409976959228516,0.42,0.5725,4v1_T,,,,,,0.0001,7,sqrt,,3,500,,,"{'max_depth': 7, 'n_estimators': 500, 'learning_rate': 0.0001, 'max_features': 'sqrt', 'min_samples_split': 3}",43,0.6,0.5375,0.2,0.625,0.6,0.575,0.2,0.575,0.5,0.55,0.008206491844270226,4.0161636187781563e-05,0.18330302779823357,0.029999999999999995
28,0.07761173248291016,0.0003743171691894531,0.61,1.0,4v1_T,,,,,,0.5,1,log2,,10,500,,,"{'max_depth': 1, 'n_estimators': 500, 'learning_rate': 0.5, 'max_features': 'log2', 'min_samples_split': 10}",8,0.55,1.0,0.7,1.0,0.5,1.0,0.55,1.0,0.75,1.0,0.0009191433134798144,3.228261515729564e-05,0.09695359714832656,0.0
29,0.037404203414916994,0.0003232479095458984,0.5,0.975,4v1_T,,,,,,0.005,9,log2,,4,50,,,"{'max_depth': 9, 'n_estimators': 50, 'learning_rate': 0.005, 'max_features': 'log2', 'min_samples_split': 4}",36,0.65,1.0,0.2,0.875,0.6,1.0,0.45,1.0,0.6,1.0,0.000497626687155908,1.9141552590013222e-05,0.1643167672515498,0.049999999999999996
30,0.322802209854126,0.0009099483489990234,0.47,0.9650000000000001,4v1_T,,,,,,0.0005,8,sqrt,,5,500,,,"{'max_depth': 8, 'n_estimators': 500, 'learning_rate': 0.0005, 'max_features': 'sqrt', 'min_samples_split': 5}",39,0.65,1.0,0.2,0.825,0.6,1.0,0.3,1.0,0.6,1.0,0.008210039351626874,3.591998835917332e-05,0.1833030277982336,0.07
31,0.017186594009399415,0.0002692222595214844,0.56,1.0,4v1_T,,,,,,1.0,6,sqrt,,7,100,,,"{'max_depth': 6, 'n_estimators': 100, 'learning_rate': 1.0, 'max_features': 'sqrt', 'min_samples_split': 7}",28,0.6,1.0,0.6,1.0,0.5,1.0,0.6,1.0,0.5,1.0,0.00014160405007286126,2.3691370006368058e-05,0.04898979485566356,0.0
32,0.07725677490234376,0.0003962993621826172,0.62,1.0,4v1_T,,,,,,0.5,1,log2,,6,500,,,"{'max_depth': 1, 'n_estimators': 500, 'learning_rate': 0.5, 'max_features': 'log2', 'min_samples_split': 6}",4,0.65,1.0,0.65,1.0,0.5,1.0,0.6,1.0,0.7,1.0,0.001872051646345333,1.564752595985353e-05,0.06782329983125268,0.0
33,0.07150845527648926,0.0003608226776123047,0.49,1.0,4v1_T,,,,,,1.0,5,sqrt,,4,500,,,"{'max_depth': 5, 'n_estimators': 500, 'learning_rate': 1.0, 'max_features': 'sqrt', 'min_samples_split': 4}",38,0.6,1.0,0.35,1.0,0.5,1.0,0.55,1.0,0.45,1.0,0.0003058043503521794,2.9170043035007504e-05,0.08602325267042628,0.0
34,0.021366167068481445,0.0002834320068359375,0.57,1.0,4v1_T,,,,,,0.5,5,sqrt,,3,100,,,"{'max_depth': 5, 'n_estimators': 100, 'learning_rate': 0.5, 'max_features': 'sqrt', 'min_samples_split': 3}",25,0.6,1.0,0.5,1.0,0.45,1.0,0.6,1.0,0.7,1.0,0.0003739760417721068,1.3150162551147257e-05,0.08717797887081345,0.0
35,0.046561908721923825,0.0003685951232910156,0.42,0.55,4v1_T,,,,,,0.0001,8,log2,,4,100,,,"{'max_depth': 8, 'n_estimators': 100, 'learning_rate': 0.0001, 'max_features': 'log2', 'min_samples_split': 4}",43,0.6,0.525,0.2,0.625,0.6,0.525,0.2,0.525,0.5,0.55,0.0009404828083569762,8.955149095845806e-06,0.18330302779823357,0.03872983346207416
36,0.05566496849060058,0.0003718852996826172,0.61,1.0,4v1_T,,,,,,0.1,8,sqrt,,4,100,,,"{'max_depth': 8, 'n_estimators': 100, 'learning_rate': 0.1, 'max_features': 'sqrt', 'min_samples_split': 4}",8,0.65,1.0,0.7,1.0,0.5,1.0,0.55,1.0,0.65,1.0,0.0007125995174352761,2.4564010614529598e-05,0.07348469228349533,0.0
37,0.020623159408569337,0.000299072265625,0.63,1.0,4v1_T,,,,,,0.05,4,log2,,2,50,,,"{'max_depth': 4, 'n_estimators': 50, 'learning_rate': 0.05, 'max_features': 'log2', 'min_samples_split': 2}",2,0.7,1.0,0.6,1.0,0.55,1.0,0.65,1.0,0.65,1.0,0.00018989457763879977,2.42852935289072e-05,0.05099019513592783,0.0
38,0.025727176666259767,0.0003070831298828125,0.42,0.55,4v1_T,,,,,,0.0005,8,sqrt,,2,50,,,"{'max_depth': 8, 'n_estimators': 50, 'learning_rate': 0.0005, 'max_features': 'sqrt', 'min_samples_split': 2}",43,0.6,0.525,0.2,0.625,0.6,0.525,0.2,0.525,0.5,0.55,0.001029289302181524,3.560923353867388e-05,0.18330302779823357,0.03872983346207416
39,0.05530028343200684,0.00039386749267578125,0.58,1.0,4v1_T,,,,,,0.01,8,sqrt,,7,100,,,"{'max_depth': 8, 'n_estimators': 100, 'learning_rate': 0.01, 'max_features': 'sqrt', 'min_samples_split': 7}",20,0.75,1.0,0.55,1.0,0.55,1.0,0.55,1.0,0.5,1.0,0.0007461068500243615,2.517772442330186e-05,0.08717797887081347,0.0
40,0.10274715423583984,0.0004868030548095703,0.58,1.0,4v1_T,,,,,,0.1,2,log2,,2,500,,,"{'max_depth': 2, 'n_estimators': 500, 'learning_rate': 0.1, 'max_features': 'log2', 'min_samples_split': 2}",20,0.65,1.0,0.6,1.0,0.45,1.0,0.55,1.0,0.65,1.0,0.002425739178814545,5.386052481260737e-05,0.07483314773547883,0.0
41,0.01676349639892578,0.0002871513366699219,0.6,1.0,4v1_T,,,,,,0.1,4,sqrt,,9,50,,,"{'max_depth': 4, 'n_estimators': 50, 'learning_rate': 0.1, 'max_features': 'sqrt', 'min_samples_split': 9}",14,0.65,1.0,0.65,1.0,0.6,1.0,0.55,1.0,0.55,1.0,0.00036204253051089636,1.3292215324765014e-05,0.04472135954999579,0.0
42,0.011073875427246093,0.0002631664276123047,0.42,0.55,4v1_T,,,,,,0.0005,2,sqrt,,5,50,,,"{'max_depth': 2, 'n_estimators': 50, 'learning_rate': 0.0005, 'max_features': 'sqrt', 'min_samples_split': 5}",43,0.6,0.525,0.2,0.625,0.6,0.525,0.2,0.525,0.5,0.55,0.0002414956087142966,2.7572322694895764e-05,0.18330302779823357,0.03872983346207416
43,0.011213874816894532,0.0002572059631347656,0.54,0.845,4v1_T,,,,,,0.01,2,sqrt,,2,50,,,"{'max_depth': 2, 'n_estimators': 50, 'learning_rate': 0.01, 'max_features': 'sqrt', 'min_samples_split': 2}",33,0.85,0.8875,0.2,0.675,0.6,0.9125,0.45,0.9375,0.6,0.8125,8.800579760263408e-05,2.619411953024027e-05,0.21307275752662516,0.09473647660748205
44,0.011258506774902343,0.00025916099548339844,0.5,0.74,4v1_T,,,,,,0.005,2,log2,,4,50,,,"{'max_depth': 2, 'n_estimators': 50, 'learning_rate': 0.005, 'max_features': 'log2', 'min_samples_split': 4}",36,0.7,0.75,0.2,0.625,0.6,0.7875,0.4,0.8375,0.6,0.7,0.00013270521180303155,2.2383429000918556e-05,0.17888543819998315,0.07305819598101229
45,0.07075371742248535,0.00036702156066894533,0.54,1.0,4v1_T,,,,,,1.0,9,log2,,3,500,,,"{'max_depth': 9, 'n_estimators': 500, 'learning_rate': 1.0, 'max_features': 'log2', 'min_samples_split': 3}",33,0.6,1.0,0.65,1.0,0.5,1.0,0.45,1.0,0.5,1.0,0.0005142983886604429,1.3760367072215259e-05,0.07348469228349534,0.0
46,0.028256750106811522,0.000324249267578125,0.6,1.0,4v1_T,,,,,,0.05,3,sqrt,,4,100,,,"{'max_depth': 3, 'n_estimators': 100, 'learning_rate': 0.05, 'max_features': 'sqrt', 'min_samples_split': 4}",14,0.75,1.0,0.65,1.0,0.5,1.0,0.45,1.0,0.65,1.0,0.000235708888859763,1.4470259766696394e-05,0.10954451150103323,0.0
47,0.07144536972045898,0.0003765106201171875,0.6,1.0,4v1_T,,,,,,1.0,6,log2,,5,500,,,"{'max_depth': 6, 'n_estimators': 500, 'learning_rate': 1.0, 'max_features': 'log2', 'min_samples_split': 5}",14,0.7,1.0,0.65,1.0,0.55,1.0,0.5,1.0,0.6,1.0,0.0005770417755642319,3.307318604854655e-05,0.07071067811865474,0.0
48,0.14155182838439942,0.0004408836364746094,0.58,1.0,4v1_T,,,,,,0.5,5,log2,,7,1000,,,"{'max_depth': 5, 'n_estimators': 1000, 'learning_rate': 0.5, 'max_features': 'log2', 'min_samples_split': 7}",20,0.6,1.0,0.5,1.0,0.65,1.0,0.55,1.0,0.6,1.0,0.0004496845579010321,4.2976600586132174e-05,0.05099019513592784,0.0
49,0.04120721817016602,0.0003867149353027344,0.42,0.55,4v1_T,,,,,,0.0001,10,log2,,10,100,,,"{'max_depth': 10, 'n_estimators': 100, 'learning_rate': 0.0001, 'max_features': 'log2', 'min_samples_split': 10}",43,0.6,0.525,0.2,0.625,0.6,0.525,0.2,0.525,0.5,0.55,0.0007954342100194367,4.61774382468508e-05,0.18330302779823357,0.03872983346207416
