,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,method,param_C,param_alpha,param_bootstrap,param_criterion,param_kernel,param_learning_rate,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_n_iter,param_penalty,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
37,3.787017250061035,0.00037508010864257814,0.62,0.78,4v1_A,1930.69772888,,,,linear,,,,,,,,,"{'C': 1930.6977288832495, 'kernel': 'linear'}",7,0.625,0.79375,0.65,0.76875,0.55,0.7875,0.7,0.75,0.575,0.8,2.47108764078658,1.2034258965005375e-05,0.053385391260156546,0.018285923547909737
38,3.0334567070007323,0.00039491653442382815,0.615,0.7775000000000001,4v1_A,2682.69579528,,,,linear,,,,,,,,,"{'C': 2682.695795279722, 'kernel': 'linear'}",12,0.625,0.79375,0.65,0.7625,0.55,0.7875,0.675,0.7625,0.575,0.78125,1.509156512790862,8.536051079541297e-06,0.04636809247747853,0.012869537676233757
39,3.6948123455047606,0.0003861427307128906,0.625,0.7762499999999999,4v1_A,3727.59372031,,,,linear,,,,,,,,,"{'C': 3727.5937203149379, 'kernel': 'linear'}",3,0.625,0.79375,0.65,0.7625,0.55,0.78125,0.725,0.7625,0.575,0.78125,0.9465493249283942,6.116911968545752e-06,0.06123724356957944,0.012119199643540829
40,4.39654688835144,0.0003989219665527344,0.625,0.7762499999999999,4v1_A,5179.47467923,,,,linear,,,,,,,,,"{'C': 5179.4746792312017, 'kernel': 'linear'}",3,0.625,0.7875,0.65,0.7625,0.55,0.78125,0.725,0.76875,0.575,0.78125,1.1685668268231542,1.1168988015714531e-05,0.06123724356957944,0.009185586535436918
41,7.4101097106933596,0.00039920806884765627,0.625,0.78,4v1_A,7196.85673001,,,,linear,,,,,,,,,"{'C': 7196.8567300115137, 'kernel': 'linear'}",3,0.625,0.78125,0.65,0.7625,0.575,0.78125,0.7,0.775,0.575,0.8,1.0872480521645815,3.078669856456908e-05,0.047434164902525694,0.012119199643540848
42,13.970854425430298,0.00037631988525390627,0.62,0.7812499999999999,4v1_A,10000.0,,,,linear,,,,,,,,,"{'C': 10000.0, 'kernel': 'linear'}",7,0.625,0.78125,0.6,0.7625,0.6,0.7875,0.7,0.76875,0.575,0.80625,4.861807101655157,2.0184128832133565e-05,0.04301162633521313,0.015309310892394873
43,17.860217666625978,0.00039210319519042967,0.62,0.7837500000000001,4v1_A,13894.9549437,,,,linear,,,,,,,,,"{'C': 13894.95494373136, 'kernel': 'linear'}",7,0.625,0.78125,0.6,0.775,0.6,0.78125,0.7,0.76875,0.575,0.8125,3.2562593093678776,4.8195948671315295e-06,0.04301162633521313,0.015103807466993205
44,20.269131660461426,0.0003723621368408203,0.62,0.7787499999999999,4v1_A,19306.9772888,,,,linear,,,,,,,,,"{'C': 19306.977288832495, 'kernel': 'linear'}",7,0.575,0.79375,0.65,0.7625,0.6,0.7875,0.7,0.75625,0.575,0.79375,9.985637922527943,1.0706454349501099e-05,0.048476798574163295,0.016105123408406405
45,31.7737820148468,0.00037689208984375,0.62,0.7862500000000001,4v1_A,26826.9579528,,,,linear,,,,,,,,,"{'C': 26826.95795279722, 'kernel': 'linear'}",7,0.6,0.79375,0.625,0.78125,0.6,0.76875,0.7,0.7875,0.575,0.8,15.444905995454176,1.0769977102603812e-05,0.04301162633521313,0.010752906583803274
46,31.918863344192506,0.0003819465637207031,0.63,0.7849999999999999,4v1_A,37275.9372031,,,,linear,,,,,,,,,"{'C': 37275.937203149377, 'kernel': 'linear'}",2,0.625,0.8,0.65,0.76875,0.625,0.7625,0.675,0.78125,0.575,0.8125,4.846891469863423,1.0455680903370473e-05,0.033166247903554026,0.018791620472966147
47,46.87650361061096,0.0003891468048095703,0.61,0.7849999999999999,4v1_A,51794.7467923,,,,linear,,,,,,,,,"{'C': 51794.74679231202, 'kernel': 'linear'}",13,0.65,0.7875,0.575,0.7625,0.6,0.78125,0.675,0.775,0.55,0.81875,17.062488043867944,1.5105581030013414e-05,0.04636809247747853,0.018791620472966137
48,71.51692705154419,0.00045075416564941404,0.645,0.7787499999999999,4v1_A,71968.5673001,,,,linear,,,,,,,,,"{'C': 71968.567300115144, 'kernel': 'linear'}",1,0.625,0.79375,0.625,0.775,0.625,0.78125,0.725,0.74375,0.625,0.8,36.343294121224254,8.019737597231913e-05,0.03999999999999999,0.019605483926697646
49,87.58144812583923,0.00038433074951171875,0.625,0.7725,4v1_A,100000.0,,,,linear,,,,,,,,,"{'C': 100000.0, 'kernel': 'linear'}",3,0.6,0.7625,0.7,0.76875,0.6,0.76875,0.65,0.75625,0.575,0.80625,37.62342981960424,1.4613328025343288e-05,0.044721359549995794,0.017500000000000016
0,0.010252237319946289,0.0010065555572509766,0.545,0.9349999999999999,4v1_A,,,False,entropy,,,10,2,8,6,,,,"{'min_samples_leaf': 8, 'min_samples_split': 6, 'max_features': 2, 'criterion': 'entropy', 'max_depth': 10, 'bootstrap': False}",25,0.525,0.9125,0.525,0.95,0.7,0.925,0.575,0.9375,0.4,0.95,0.0004091428706667335,8.795822026931864e-05,0.09669539802906855,0.014577379737113235
